"TABLE","PKEY","NAME","PROJECTID","SETID","PID","ADDRSLCT","ADDRESS","ALIAS","ALIASTYPE","P1","P2","P3","P4","P5","P6","P7","P8","TYPE","FORMAT","ISSCALE","SCALEOFFST","SCALEFACT","ISDEADBAND","DEADBAND","ISMODIFY","MSINPUT","MSOUTPUT","MSAUTOSUBS","MSUNIT"
"DESetAnalog","10407","5acc2fd1-48bf-4ace-a471-f4a7c6f3cded","0","GW3RMUC14","PCPTHO_RC0051CM_K3,IA:A","0","7101","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","10408","159b728c-1531-4eea-8b46-e5fdca6bf19b","0","GW3RMUC14","PCPTHO_RC0051CM_K5,IA:A","0","7201","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","10409","a5e2daa3-e37a-4b9e-8596-5ae9f32e23a1","0","GW3RMUC14","PCPTHO_RC0051CM_K4,IA:A","0","7151","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","10410","74b7cbd0-e88e-4593-b058-1b8e4683f312","0","GW3RMUC14","PCPTHO_RC0051CM_K3,IB:A","0","7102","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","10411","f865878c-9025-4e90-abcb-b7752c6c40e8","0","GW3RMUC14","PCPTHO_RC0051CM_K5,IB:A","0","7202","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","10412","eb43a172-d33c-44ad-9399-fc5697b08b6b","0","GW3RMUC14","PCPTHO_RC0051CM_K1,IB:A","0","7002","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","10413","3e0a53a7-802b-44a2-bce8-e217d3ec949b","0","GW3RMUC14","PCPTHO_RC0051CM_K4,IB:A","0","7152","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","10414","1c4bd69a-81a2-4739-9bd8-ba652bccdf4d","0","GW3RMUC14","PCPTHO_RC0051CM_K2,IB:A","0","7052","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","10415","af4b613d-0638-4065-856f-a7d2b38a3d74","0","GW3RMUC14","PCPTHO_RC0051CM_K3,IC:A","0","7103","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","10416","91e3c2e3-509e-4747-b197-6f571887e22c","0","GW3RMUC14","PCPTHO_RC0051CM_K4,IC:A","0","7153","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","10417","360513f9-1da5-4050-80db-1d621226f282","0","GW3RMUC14","PCPTHO_RC0051CM_K2,IC:A","0","7053","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","10418","e6d17a90-beca-44ba-a1d6-8b8c77c0b00f","0","GW3RMUC14","PCPTHO_RC0051CM_K5,IC:A","0","7203","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","10419","b22058f9-b9b8-4e6e-8319-3f9807e9512b","0","GW3RMUC14","PCPTHO_RC0051CM_K1,IC:A","0","7003","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","1","0"
"DESetAnalog","10420","ef61ae8c-3be0-4737-914d-540f32fc4ea5","0","GW3RMUC14","PCPTHO_RC0051CM_K4,IN:A","0","7154","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10421","dc4199f1-efb4-47f6-bf8d-45b9ed23f030","0","GW3RMUC14","PCPTHO_RC0051CM_K5,IN:A","0","7204","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10422","3eeed59b-8aae-43ea-98e9-6d8803f0bf13","0","GW3RMUC14","PCPTHO_RC0051CM_K3,IN:A","0","7104","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10423","a639610c-aa78-4bef-84fd-72f4d76a7e87","0","GW3RMUC14","PCPTHO_RC0051CM_K2,IN:A","0","7054","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10424","f00d6c9a-8371-4495-89a4-cc3c5efe7d71","0","GW3RMUC14","PCPTHO_RC0051CM_K1,IN:A","0","7004","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10425","6f1451cd-12e1-46dc-804f-48725581732e","0","GW3RMUC14","PCPTHO_RC0051CM_K2,PF:A","0","7060","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10426","8be6b39f-a02c-4af3-9a75-991d75670d9b","0","GW3RMUC14","PCPTHO_RC0051CM_K5,PF:A","0","7210","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10427","e4b9aad3-45c0-4e71-aea6-4e0cd4a9c44c","0","GW3RMUC14","PCPTHO_RC0051CM_K4,PF:A","0","7160","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10428","0f72d1e2-d3ff-4be4-a90a-55f234fed071","0","GW3RMUC14","PCPTHO_RC0051CM_K1,PF:A","0","7010","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10429","7bd8b484-07d0-4883-9a76-b4ed75ed7a18","0","GW3RMUC14","PCPTHO_RC0051CM_K3,PF:A","0","7110","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10430","38c39ac4-2529-48af-8535-2aa4b8ba41f3","0","GW3RMUC14","PCPTHO_RC0051CM_K5,PSUM:A","0","7208","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","20","0","0","0","0","1","0"
"DESetAnalog","10431","7a964a40-ad52-4844-a113-7702f0ed4bd3","0","GW3RMUC14","PCPTHO_RC0051CM_K1,PSUM:A","0","7008","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","20","0","0","0","0","1","0"
"DESetAnalog","10432","9c4d809e-12c0-4ea2-9f29-c5ab771c206a","0","GW3RMUC14","PCPTHO_RC0051CM_K3,PSUM:A","0","7108","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","20","0","0","0","0","1","0"
"DESetAnalog","10433","a930f096-5a3f-480b-808b-e12024c9646f","0","GW3RMUC14","PCPTHO_RC0051CM_K4,PSUM:A","0","7158","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","20","0","0","0","0","1","0"
"DESetAnalog","10434","2ec39c96-b2de-43c4-9aa6-d1230e67bf80","0","GW3RMUC14","PCPTHO_RC0051CM_K2,PSUM:A","0","7058","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","20","0","0","0","0","1","0"
"DESetAnalog","10435","8fd17f34-3943-467e-ab61-6e120580a09b","0","GW3RMUC14","PCPTHO_RC0051CM_K3,QSUM:A","0","7109","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","10","0","0","0","0","1","0"
"DESetAnalog","10436","3e0be80c-b13e-4d26-a867-da8b1a317193","0","GW3RMUC14","PCPTHO_RC0051CM_K5,QSUM:A","0","7209","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","10","0","0","0","0","1","0"
"DESetAnalog","10437","e119427b-6a52-4aa1-8bd4-4d64010d025c","0","GW3RMUC14","PCPTHO_RC0051CM_K1,QSUM:A","0","7009","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","10","0","0","0","0","1","0"
"DESetAnalog","10438","802ce2b4-e2a1-44fb-aee4-ee463f667906","0","GW3RMUC14","PCPTHO_RC0051CM_K2,QSUM:A","0","7059","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","10","0","0","0","0","1","0"
"DESetAnalog","10439","e81188f9-a5fd-4d8c-8f27-88a26f81ef1f","0","GW3RMUC14","PCPTHO_RC0051CM_K4,QSUM:A","0","7159","","0","0","0","0","0","0","0","0","0","0","2","0","1","1","10","0","0","0","0","1","0"
"DESetAnalog","10440","ec49c6a1-ce89-4ee0-ad30-ce9561d23d69","0","GW3RMUC14","PCPTHO_RC0051CM_K4,VAB:A","0","7155","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10441","8eb22561-ef44-4736-ae61-7ffc07e1b87a","0","GW3RMUC14","PCPTHO_RC0051CM_K2,VAB:A","0","7055","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10442","98672557-a8e6-4945-8ba0-5e36ddf602ca","0","GW3RMUC14","PCPTHO_RC0051CM_K1,VAB:A","0","7005","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10443","10a335ca-4b0b-43b9-a7d7-42e97c6a7423","0","GW3RMUC14","PCPTHO_RC0051CM_K3,VAB:A","0","7105","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10444","5db5cd33-de4e-46ba-a5c3-97051ccebc71","0","GW3RMUC14","PCPTHO_RC0051CM_K5,VAB:A","0","7205","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10445","68a15870-170f-4325-9d80-229c486e73b3","0","GW3RMUC14","PCPTHO_RC0051CM_K1,VBC:A","0","7006","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10446","86a73148-0ded-42f5-81ce-7c61ac07ffc5","0","GW3RMUC14","PCPTHO_RC0051CM_K4,VBC:A","0","7156","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10447","3a3f811f-3c00-4f30-b600-68b18948a7dd","0","GW3RMUC14","PCPTHO_RC0051CM_K2,VBC:A","0","7056","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10448","b98f877d-f416-4a27-a0d4-42d36db01507","0","GW3RMUC14","PCPTHO_RC0051CM_K3,VBC:A","0","7106","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10449","a16c9d43-29e1-4c3f-b7e9-efc1f7e3a016","0","GW3RMUC14","PCPTHO_RC0051CM_K5,VBC:A","0","7206","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10450","15fe8265-d163-46ef-b1b7-f4584c64aa2e","0","GW3RMUC14","PCPTHO_RC0051CM_K2,VCA:A","0","7057","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10451","7b39d9f2-3629-44b8-9c34-8ef3140a180b","0","GW3RMUC14","PCPTHO_RC0051CM_K5,VCA:A","0","7207","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10452","332d1a83-742c-4c62-b6b2-e6d9908286e1","0","GW3RMUC14","PCPTHO_RC0051CM_K3,VCA:A","0","7107","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10453","fa5c2751-10a9-4ee7-ac5b-e0e6d4b93e5d","0","GW3RMUC14","PCPTHO_RC0051CM_K1,VCA:A","0","7007","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10454","7b8e4d88-de8d-473e-9e9f-7033228bf1d8","0","GW3RMUC14","PCPTHO_RC0051CM_K4,VCA:A","0","7157","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0"
"DESetAnalog","10661","63742002-deb9-4f22-bb19-8104db7dfb89","0","GW3RMUC14","PCPTHO_RC0052CM_K1,IA:A","0","7651","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10662","4af5725a-8ee5-42ae-bdc7-5488ebf085b2","0","GW3RMUC14","PCPTHO_RC0052CM_K1,IB:A","0","7652","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10663","a3b1cb92-8cdd-46d9-baa7-3d5b996c3f71","0","GW3RMUC14","PCPTHO_RC0052CM_K1,IC:A","0","7653","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10724","ad225e9c-e52b-42b8-9c9d-4ecb17fc7214","0","GW3RMUC14","PCPTHO_RC0052CM_K1,IN:A","0","7654","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10725","58874201-6e96-4603-bf65-39441ccac17e","0","GW3RMUC14","PCPTHO_RC0052CM_K1,PF:A","0","7660","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10726","22e1c583-c67d-4a50-aab3-26464fe77451","0","GW3RMUC14","PCPTHO_RC0052CM_K1,PSUM:A","0","7658","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10727","e6375117-1bef-4a12-a29f-e680b73f13ff","0","GW3RMUC14","PCPTHO_RC0052CM_K1,QSUM:A","0","7659","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10728","4d47e326-b2fd-4c98-977a-b20826cdb29a","0","GW3RMUC14","PCPTHO_RC0052CM_K1,VAB:A","0","7655","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10729","ed78838d-652a-4750-a947-4bbf56ee7b72","0","GW3RMUC14","PCPTHO_RC0052CM_K1,VBC:A","0","7656","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10730","d8711706-ba74-4b81-80a6-e62ae1298632","0","GW3RMUC14","PCPTHO_RC0052CM_K1,VCA:A","0","7657","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10731","74c6693e-56db-4292-b33c-0d8f3f99e853","0","GW3RMUC14","PCPTHO_RC0052CM_K2,IA:A","0","7701","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10732","1ac9115f-4717-46e6-a460-e2da3ed16330","0","GW3RMUC14","PCPTHO_RC0052CM_K2,IB:A","0","7702","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10733","787ed568-f964-4a03-ba19-4125350ad7b3","0","GW3RMUC14","PCPTHO_RC0052CM_K2,IC:A","0","7703","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10734","0113f9a3-bb54-4a7a-a4f3-8100cf8965c4","0","GW3RMUC14","PCPTHO_RC0052CM_K2,IN:A","0","7704","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10735","d493b795-bc14-4478-8253-de963217a2d8","0","GW3RMUC14","PCPTHO_RC0052CM_K2,PF:A","0","7710","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10736","087842d6-5ac1-42f8-b9eb-67922f0045c4","0","GW3RMUC14","PCPTHO_RC0052CM_K2,PSUM:A","0","7708","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10737","4ccc7d75-61d5-4ce2-ac26-34d76af7a5b8","0","GW3RMUC14","PCPTHO_RC0052CM_K2,QSUM:A","0","7709","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10738","d2d11e76-8d5f-4a76-88dc-45f229b15500","0","GW3RMUC14","PCPTHO_RC0052CM_K2,VAB:A","0","7705","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10739","bb4bea46-4225-4de1-a6dd-1b95f39836b8","0","GW3RMUC14","PCPTHO_RC0052CM_K2,VBC:A","0","7706","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10740","0cf4b5e0-3126-4c19-8d55-0c8112c60143","0","GW3RMUC14","PCPTHO_RC0052CM_K2,VCA:A","0","7707","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10741","50e65c25-bebf-413b-8ff0-d3a8af2171c0","0","GW3RMUC14","PCPTHO_RC0052CM_K3,IA:A","0","7751","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10742","453b29a2-8a78-4d28-bf5c-254f55d97f2c","0","GW3RMUC14","PCPTHO_RC0052CM_K3,IB:A","0","7752","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10743","7a4112fe-31aa-4fd8-b926-4b6542caa626","0","GW3RMUC14","PCPTHO_RC0052CM_K3,IC:A","0","7753","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10744","d689e9c5-5a7f-4330-8d20-efe477ccd16f","0","GW3RMUC14","PCPTHO_RC0052CM_K3,IN:A","0","7754","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10745","2bd97141-d8d5-4d6f-aeb6-76bebcd6787f","0","GW3RMUC14","PCPTHO_RC0052CM_K3,PF:A","0","7760","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10746","43632bd8-69db-4305-82f3-7d87190178ac","0","GW3RMUC14","PCPTHO_RC0052CM_K3,PSUM:A","0","7758","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10747","2d330dc9-2f8c-4a7a-a745-a523dc2a8d6c","0","GW3RMUC14","PCPTHO_RC0052CM_K3,QSUM:A","0","7759","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10748","a1068b56-3081-463a-bf50-541ca069b0a8","0","GW3RMUC14","PCPTHO_RC0052CM_K3,VAB:A","0","7755","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10749","28819c28-b6ad-4baa-8b7d-8979c41542ef","0","GW3RMUC14","PCPTHO_RC0052CM_K3,VBC:A","0","7756","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10750","cab5fd16-c645-4675-b42a-41be16a1437a","0","GW3RMUC14","PCPTHO_RC0052CM_K3,VCA:A","0","7757","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10751","452ae5c8-37e1-47d1-ada1-d4617b205122","0","GW3RMUC14","PCPTHO_RC0053CM_K1,IA:A","0","8301","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10752","06519cf0-01ad-45c3-a2cf-5e4cbbceafd2","0","GW3RMUC14","PCPTHO_RC0053CM_K1,IB:A","0","8302","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10753","162b6afb-27d8-462f-b100-078dd75538e7","0","GW3RMUC14","PCPTHO_RC0053CM_K1,IC:A","0","8303","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10754","90437574-beae-497f-9289-0902d339f4bd","0","GW3RMUC14","PCPTHO_RC0053CM_K1,IN:A","0","8304","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10755","959ed981-b648-4ce0-b72e-f3103c0394a6","0","GW3RMUC14","PCPTHO_RC0053CM_K1,PF:A","0","8310","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10756","b147ebdf-d6ac-4f00-b230-dda552917746","0","GW3RMUC14","PCPTHO_RC0053CM_K1,PSUM:A","0","8308","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10757","ba041850-fedf-49d8-ac16-2161b82c98c7","0","GW3RMUC14","PCPTHO_RC0053CM_K1,QSUM:A","0","8309","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10758","b5c3603b-84fe-4c01-84db-035655950749","0","GW3RMUC14","PCPTHO_RC0053CM_K1,VAB:A","0","8305","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10759","54e531fd-5941-4f23-988f-873da394ac70","0","GW3RMUC14","PCPTHO_RC0053CM_K1,VBC:A","0","8306","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10760","1efd8c18-76c4-4f01-8cc4-8c0f63bf2909","0","GW3RMUC14","PCPTHO_RC0053CM_K1,VCA:A","0","8307","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10761","78908860-aa28-416a-ba76-a0ac759f7363","0","GW3RMUC14","PCPTHO_RC0053CM_K2,IA:A","0","8351","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10762","65119c72-d8ee-455a-9998-b6c063da883f","0","GW3RMUC14","PCPTHO_RC0053CM_K2,IB:A","0","8352","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10763","32724785-47b4-4c00-a028-eea4b1f7ce14","0","GW3RMUC14","PCPTHO_RC0053CM_K2,IC:A","0","8353","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10764","2ca1f64c-290f-4ae6-8ef2-582354b4198e","0","GW3RMUC14","PCPTHO_RC0053CM_K2,IN:A","0","8354","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10765","75b03b8f-0068-4a4a-ba4d-63ac130a1fac","0","GW3RMUC14","PCPTHO_RC0053CM_K2,PF:A","0","8360","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10766","0cd5df29-19b0-4e59-ac2c-59015702372c","0","GW3RMUC14","PCPTHO_RC0053CM_K2,PSUM:A","0","8358","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10767","034dd216-3b42-4749-b8c4-2da1fcfd9e44","0","GW3RMUC14","PCPTHO_RC0053CM_K2,QSUM:A","0","8359","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10768","04f557ba-4fc3-47f1-9405-59b54f698605","0","GW3RMUC14","PCPTHO_RC0053CM_K2,VAB:A","0","8355","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10769","16df7caf-3c74-425e-9c8a-17a66aa5bc79","0","GW3RMUC14","PCPTHO_RC0053CM_K2,VBC:A","0","8356","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10770","0a227d30-02bd-494d-aaeb-eab6c9c053f7","0","GW3RMUC14","PCPTHO_RC0053CM_K2,VCA:A","0","8357","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10771","970eea28-7b71-4789-9712-db3e32ad70fa","0","GW3RMUC14","PCPTHO_RC0053CM_K3,IA:A","0","8401","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10772","d16dff04-1bd7-408b-9df8-9954ec4db2c5","0","GW3RMUC14","PCPTHO_RC0053CM_K3,IB:A","0","8402","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10773","0d34af3d-fd85-4992-ab52-8315e05ed14b","0","GW3RMUC14","PCPTHO_RC0053CM_K3,IC:A","0","8403","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10774","b0e5490f-4044-4b62-8ed9-f579239dbb94","0","GW3RMUC14","PCPTHO_RC0053CM_K3,IN:A","0","8404","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10775","f0fe3386-d738-49fd-9c72-d5751d9d117b","0","GW3RMUC14","PCPTHO_RC0053CM_K3,PF:A","0","8410","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10776","882b2d18-3d89-495a-909c-68d8b8b7cc75","0","GW3RMUC14","PCPTHO_RC0053CM_K3,PSUM:A","0","8408","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10777","1a06ce83-6bdc-48b6-ae89-64426fc9275d","0","GW3RMUC14","PCPTHO_RC0053CM_K3,QSUM:A","0","8409","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10778","058a7f29-0613-4485-8afa-e24e630fb181","0","GW3RMUC14","PCPTHO_RC0053CM_K3,VAB:A","0","8405","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10779","6d925cee-d322-43a9-b0c9-68d56e44c763","0","GW3RMUC14","PCPTHO_RC0053CM_K3,VBC:A","0","8406","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10780","22fe2234-43c9-48ff-a6a3-90bb64682f30","0","GW3RMUC14","PCPTHO_RC0053CM_K3,VCA:A","0","8407","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10781","b42f1dfc-b071-414e-bcb6-ffac8072f31b","0","GW3RMUC14","PCPTHO_RC0053CM_K4,IA:A","0","8451","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10782","4dd19b5a-1439-4003-81b5-503020f731ee","0","GW3RMUC14","PCPTHO_RC0053CM_K4,IB:A","0","8452","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10783","de9a39ce-0e99-4731-b1da-9566eaeea7f8","0","GW3RMUC14","PCPTHO_RC0053CM_K4,IC:A","0","8453","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10784","f8b5df1d-1cb7-4aeb-b0f0-7da64871462d","0","GW3RMUC14","PCPTHO_RC0053CM_K4,IN:A","0","8454","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10785","ecf41f53-89e8-4e0a-b443-2940a20c1ce1","0","GW3RMUC14","PCPTHO_RC0053CM_K4,PF:A","0","8460","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
